Forward_Sortation_Area,confirmationNo,Latitude,Longitude,formattedAddress,postalCode,supportDescription,riskType,submittedDate,startDate,endDate,owner,contractor,compName,Vermiculite,Piping,Drywall,Insulation,Tiling,Floor_Tiles,Ceiling_Tiles,Ducting,Plaster,Stucco_Stipple,Fittings,startYear
R3T,1724240,49.8103639,-97.1605117,"14 Sandy Lake Place, Winnipeg, MB R3T 4T1, Canada",R3T 4T1,Type 3 abatement work required- sustained heavy water loss in October and homeowner wasnt available for removal until now- kitchen floor vinyl flooring will be removed and pinchin is providing inspections,Type III,2/23/2022 8:16:00 AM,2022-03-01 0:00,2022-03-04 0:00,Winnipeg Building and Decorating,Winnipeg Building and Decorating,Pinchin Ltd,0,0,0,0,0,1,0,0,0,0,0,2022
R3K,1724255,49.8682371,-97.3007816,"136 Rouge Road, Winnipeg, MB R3K 1J9, Canada",R3K 1J9,Removal of ACM vinyl floor tile and ACM drywall,Type III,2/23/2022 8:43:00 AM,2022-03-02 0:00,2022-03-02 0:00,Belfor - Allan Pavao,Breathe Easy Eco Solutions,Prairie Environmental,0,0,1,0,1,0,0,0,0,0,0,2022
R2H,1724260,49.8849016,-97.1251341,"409 Tache Avenue, Winnipeg, MB R2H 2A6, Canada",R2H 2A6,Type 3 asbestos containing plaster removal from wall,Type III,2/23/2022 8:52:00 AM,2022-02-28 0:00,2022-03-31 0:00,HIL COM INC.,Western Waste Mgmt.,Wood Environmental,0,0,0,0,0,0,0,0,1,0,0,2022
R7A,1724273,49.8434729,-99.9470415,"403 7 Street, Brandon, MB R7A 3S9, Canada",R7A 3S9,Type 3 Asbestos Remediation - Drywall,Type III,2/23/2022 9:09:00 AM,2022-02-28 0:00,2022-03-11 0:00,Cancade Restoration,Cancade Restoration,Pinchin,0,0,1,0,0,0,0,0,0,0,0,2022
R3B,1724919,49.8993484,-97.1370698,"555 Main Street, Winnipeg, MB R3B 1C3, Canada",R3B 1C3,Type 3 removal of asbestos-containing plaster ceiling - approximately 250 square feet,Type III,2/24/2022 8:31:00 AM,2022-04-04 0:00,2022-04-15 0:00,Manitoba Centennial Centre Corp.,Western Waste Management,Woods Environmental,0,0,0,0,0,0,0,0,1,0,0,2022
R2R,1725019,49.9229959,-97.2026194,"1942 Alexander Avenue, Winnipeg, MB R3C 1H9, Canada",R3C 1H9,abatement of texture DJC       white compound ie beneath tape     floor tile     black mastic ,Type III,2/24/2022 10:08:00 AM,2022-02-28 0:00,2022-03-04 0:00,urban ridge,BULLDOG DEMOLION INC.,BULLDOG DEMOLITION INC.,0,0,0,0,1,0,0,0,0,0,0,2022
R2X,1725206,49.9218357,-97.167374,"1046 Selkirk Avenue #10, Winnipeg, MB R2X 0C3, Canada",R2X 0C3,Remove the lower 2' x 4'  wet drywall in the living room. ,Type II,2/24/2022 1:38:00 PM,2022-03-01 0:00,2022-03-01 0:00,Priority Restoration,Priority Restoration,MWI Consultants,0,0,1,0,0,0,0,0,0,0,0,2022
R3C,1725300,49.8936874,-97.1428406,"294 Portage Avenue, Winnipeg, MB R3C 0B9, Canada",R3C 0B9,Type 3 removal of asbestos containing materials,Type III,2/24/2022 2:37:00 PM,2022-03-07 0:00,2022-03-19 0:00,Winnipeg Building and Decorating,Western Waste Management,Wiebe Environmental,0,0,0,0,0,0,0,0,0,0,0,2022
R3M,1725327,49.8689484,-97.1536393,"293 Arbuthnot Street, Winnipeg, MB R3M 2P9, Canada",R3M 2P9,vermiculite abatement         sheet flooring bathroom,Type III,2/24/2022 3:04:00 PM,2022-02-28 0:00,2022-03-04 0:00,urban ridge,BULLDOG DEMOLION INC.,BULLDOG DEMOLITION INC.,1,0,0,0,0,0,0,0,0,0,0,2022
R2J,1725458,49.8822773,-97.1007804,"Allen Building, 30A Sifton Rd, Winnipeg, MB R2J 0J9, Canada",R2J 0J9,Remove Mastic on sink basin underside vinyl floor tile parging cement on fittings transite ceiling tiles                ,Type I,2/24/2022 5:52:00 PM,2022-03-14 0:00,2022-03-18 0:00,Hedman Construction,True North Waste Management,Tesseract Environmental,0,0,0,0,1,0,1,0,0,0,1,2022
R3C,1725460,49.8910962,-97.1375297,"195 Fort Street, Winnipeg, MB R3C 3V1, Canada",R3C 3V1,Type 2 glove bagging of parging on mechanical fittings,Type II,2/24/2022 5:55:00 PM,2022-02-28 0:00,2022-03-01 0:00,Tribuild Contracting Canada,Kepsco Construction Management Ltd.,Prairie Environmental,0,0,0,0,0,0,0,0,0,0,1,2022
R3J,1725594,49.8862753,-97.2650967,"2395 Ness Avenue, Winnipeg, MB R3J 1A5, Canada",R3J 1A5,Widening 6 ceiling openings in multiple locations by 6 inches,Type II,2/25/2022 8:36:00 AM,2022-02-28 0:00,2022-03-01 0:00,Bockstael Construction,Advanced Environmental Services Inc.,Customer Discretion,0,0,0,0,0,0,0,0,0,0,0,2022
R0C,1725622,50.953714,-98.645099,"Siglunes Community Hall- On Hwy, 68 Off Hwy #6, Vogar, MB R0C 3C0, Canada",R0C 3C0,Type 3 abatement work required due to water loss from 2020- We will be removing drywall from walls and ceilings in kitchen bathroom and mechanical room areas- Pinchin will be providing clearances,Type III,2/25/2022 9:23:00 AM,2022-03-01 0:00,2022-03-11 0:00,Winnipeg Building and Decorating,Winnipeg Building and Decorating,Pinchin Ltd,0,0,1,0,0,0,0,0,0,0,0,2022
R3E,1725828,49.9115856,-97.1941035,"1499 Dublin Avenue, Winnipeg, MB R3E 3G8, Canada",R3E 3G8,URGENT due to water damage and concerns over mould - Type 2 for two rooms with positive containing DJC - Approx 50sqft to remove of drywall full clean and final clearance by MWI,Type II,,,,Stevenson Management,Priority Restoration,MWI,0,0,1,0,0,0,0,0,0,0,0,
R3T,1725844,49.8093942,-97.1344793,"University Centre, 521, Winnipeg, MB R3T 2N2, Canada",R3T 2N2,Type 1 floor tile removal,Type I,,,,Winnipeg Building and Decorating,Western Waste Management,Tesseract,0,0,0,0,1,0,0,0,0,0,0,
R7A,1725928,49.8192008,-99.9398442,"1930 1st Street, Brandon, MB R7A 6R6, Canada",R7A 6R6,Emergency removal of minor amount of drywall and ceiling tile from cosmetology room of Crocus Plains Regional Secondary School,Type II,,,,Brandon School Division,Power Vac,Pinchin Ltd.,0,0,1,0,1,0,1,0,0,0,0,
R2X,1726512,49.9453754,-97.1767777,"1535 Inkster Boulevard, Winnipeg, MB R2X 1R2, Canada",R2X 1R2,type 2 Vermiculite removal on the exterior wall from the outside of 5 damaged blocks,Type II,,,,Total Coordination and Construction,Paragon Industries,Tesseract Environmental ,1,0,0,0,0,0,0,0,0,0,0,
R2X,1726572,49.92456,-97.1732585,"1196 Selkirk Avenue, Winnipeg, MB R2X 0C7, Canada",R2X 0C7,ACM plaster removal,Type III,,,,Tim St. Vincent,Breathe Easy Eco Solutions,Prairie Environmental,0,0,0,0,0,0,0,0,1,0,0,
R3J,1726817,49.8795359,-97.2731272,"233 Booth Drive #1210, Winnipeg, MB R3J 0R2, Canada",R3J 0R2,Emergency removal of tub tile surround with drywall compound suspewcted of being ACM to facilitate plumbing work,Type II,,,,Globe Property Management,Maxim Home Improvements Ltd,HLC  Consultants.,0,0,1,0,1,0,0,0,0,0,0,
R3C,1727016,49.8868139,-97.1399579,"72 Donald Street, Winnipeg, MB R3C 1L7, Canada",R3C 1L7,Scraping stipple from concrete ceiling,Type III,,,,JD Environmental,Advanced Environmental Services Inc,Customer discretion,0,0,0,0,0,0,0,0,0,1,0,
R0C,1727089,50.9168649,-98.43268,"Lake Manitoba Reserve, Lake Manitoba, MB R0C 3K0, Canada",R0C 3K0,Type 2 mould clean up and some remediation bottom 4 feet of drywall insulation and vapor barrier in basements and crawlspaces of 43 units on reserve many units only require clean up as work had already been performed all units air clearance by prairie environmental,Type II,,,,Hadzic Holdings,Bull Dog Demolition,Prarie Environmental,0,0,1,1,0,0,0,0,0,0,0,
R2L,1727267,49.9048123,-97.0969651,"627 Herbert Avenue, Winnipeg, MB R2L 1G1, Canada",R2L 1G1,Emergency removal of stipple ceiling thats falling down that contains asbestos.,Type II,,,,Cogent Construction,Cogent Construction ,Mwi Consultants,0,0,0,0,0,0,0,0,0,1,0,
R2J,1727273,49.8536617,-97.0630827,"290 Vermillion Road, Winnipeg, MB R2J 3E5, Canada",R2J 3E5,URGENT DUE TO WATER DAMAGE AND POSSIBLY MOULD - type 2 asbestos for texture applied to wall aprox 8x8 area to remove over drywall under 3 hours of friable materials - containment to area and install 2 chambers with final clean after removal,Type II,,,,Lucile Phaneuf,Priority Restoration,Priority Restoration,0,0,1,0,0,0,0,0,0,0,0,
R2J,1727275,49.8536617,-97.0630827,"290 Vermillion Road, Winnipeg, MB R2J 3E5, Canada",R2J 3E5,URGENT DUE TO WATER DAMAGE AND POSSIBLY MOULD - type 2 asbestos for texture applied to wall aprox 8x8 area to remove over drywall under 3 hours of friable materials - containment to area and install 2 chambers with final clean after removal,Type II,,,,Lucile Phaneuf,Priority Restoration,Priority Restoration,0,0,1,0,0,0,0,0,0,0,0,
R2H,1727283,49.884482,-97.1188858,"215 Bertrand Street, Winnipeg, MB R2H 0N5, Canada",R2H 0N5,Remove asbestos plaster from the living room and hallway walls and ceilings,Type III,,,,Dueck Builders,Kepsco,Prairie Environmental,0,0,0,0,0,0,0,0,1,0,0,
R2H,1727284,49.884482,-97.1188858,"215 Bertrand Street, Winnipeg, MB R2H 0N5, Canada",R2H 0N5,Remove asbestos plaster from the living room and hallway walls and ceilings,Type III,,,,Dueck Builders,Kepsco,Prairie Environmental,0,0,0,0,0,0,0,0,1,0,0,
R3K,1727313,49.8737175,-97.2989758,"192 Wordsworth Way, Winnipeg, MB R3K 0K5, Canada",R3K 0K5,Drywall joint compound,Type III,,,,On Side Restoration,On Side Restoration,MWI,0,0,1,0,0,0,0,0,0,0,0,
R3G,1727450,49.8929686,-97.167947,"548 Home Street, Winnipeg, MB R3G 0B9, Canada",R3G 0B9,Emergency plaster removal in basement. 1-5 ACM in plaster.,Type II,,,,Cogent Construction,Cogent Construction ,MWI Consulting ,0,0,0,0,0,0,0,0,1,0,0,
R2W,1727549,49.9095925,-97.1371571,"205411510 At, 269 Dufferin Avenue Unit, Winnipeg, MB R2W 2X8, Canada",R2W 2X8,Removal of select damaged drywall walls and ceiling following Type 2 moderate risk,Type II,,,,Manitoba Housing,Priority Restoration Services Ltd,Pinchin Ltd,0,0,1,0,0,0,0,0,0,0,0,
R3T,1727771,49.7934892,-97.1557355,"937 Greencrest Avenue #21, Winnipeg, MB R3T 2H8, Canada",R3T 2H8,Removal of select drywall in kitchen ceiling bedroom wall and bathroom wall following Type 2 moderate risk,Type II,,,,Manitoba Housing,Priority Restoration Services Ltd,Pinchin Ltd,0,0,1,0,0,0,0,0,0,0,0,
R2J,1728002,49.8883579,-97.056609,"Polo Park Shopping Center, Winnipeg, MB R2J 4G7, Canada",R2J 4G7,Remove and dispose ACM containing Drywall from ceiling,Type III,,,,Pinchin environmental,Power Vac Services,Pinchin ,0,0,1,0,0,0,0,0,0,0,0,
R2C,1728009,49.8901853,-97.0237473,"1199 Plessis Road, Winnipeg, MB R2J 4A8, Canada",R2J 4A8,Emergency Type 2 removal of asbestos-containing materials ,Type II,,,,Freshwater Fish,Western Waste Management,TBD by owner,0,0,0,0,0,0,0,0,0,0,0,
R3N,1728027,49.8759713,-97.1891127,"41 Cordova Street, Winnipeg, MB R3N 0Z9, Canada",R3N 0Z9,  Drywall removal,Type II,,,,Jeff Baertsoen-Paradigm custom home,Tony Asbestos  removal service Ltd,Prairie Environmental,0,0,1,0,0,0,0,0,0,0,0,
R2J,1728039,49.8825511,-97.0804813,"945 Marion Street, Winnipeg, MB R2J 3W8, Canada",R2J 3W8,Scraping loose plaster and encapsulating,Type II,,,,PCL Construction,Advanced Environmental Services Inc.,Customer Discretion,0,0,0,0,0,0,0,0,1,0,0,
R0E,1728045,50.2539258,-96.0627873,"Lac Du Bonnet Senior School, McArthur Avenue, Lac du Bonnet, MB R0E 1A0, Canada",R0E 1A0,  Drywall  Floor tile  Ceiling tile Cement board,Type III,,,,Ubuild Construction,Tony Asbestos  removal service Ltd,Prairie Environmental,0,0,1,0,1,0,1,0,0,0,0,
R3C,1728087,49.8923686,-97.1465383,"177 Main St, Selkirk, MB R3C 0G8, Canada",R3C 0G8,Remove and Dispose ACM drywall from one Stairwell ,Type III,,,,Manitoba Hydro,Power Vac Services,Elias Consulting,0,0,1,0,0,0,0,0,0,0,0,
R3G,1728126,49.881706,-97.1878059,"518 Telfer Street South, Winnipeg, MB R2C 1J6, Canada",R2C 1J6,DJC from 2 floors,Type III,,,,Roost Custom Builders,AES,MWI Consultants,0,0,0,0,0,0,0,0,0,0,0,
R2H,1728140,49.8758718,-97.1241292,"136 Monck Avenue, Winnipeg, MB R2H 1X2, Canada",R2H 1X2,Remove asbestos vinyl at floor level- 48 sq feet,Type I,,,,Stuart and Sharen Ritterman,Firstonsite Restoration,Winnipeg Air Testing,0,0,0,0,0,0,0,0,0,0,0,
R3R,1728150,49.8604345,-97.269226,"407 Oakdale Drive #14, Winnipeg, MB R3R 0Z8, Canada",R3R 0Z8,Remove asbestos drywall- 18 square feet at floor level- drywall cut at 2 feet off the ground,Type I,,,,Dale Thompson,Firstonsite Restoration,Winnipeg Air Testing,0,0,1,0,0,0,0,0,0,0,0,
R3L,1728321,49.8787254,-97.152558,"246 Roslyn Road, Winnipeg, MB R3L 0H2, Canada",R3L 0H2,Type 2 drywall removal,Type II,,,,Revision Contractors,Western Waste Mgmt.,,0,0,1,0,0,0,0,0,0,0,0,
R3L,1728326,49.8788033,-97.1505154,"55 Nassau Street North, Winnipeg, MB R3L 2G8, Canada",R3L 2G8,Type 2 drywall removal,Type II,,,,Winnipeg Condo Corp,Western Waste Mgmt.,,0,0,1,0,0,0,0,0,0,0,0,
R2C,1728525,49.8939717,-97.0075809,"110 Winona Street, Winnipeg, MB R2C 2N3, Canada",R2C 2N3,Vermiculite insulation and floor tile,Type III,,,,Enviro Doctors,Enviro Doctors,Pinchin Ltd.,1,0,0,1,1,0,0,0,0,0,0,
R2W,1728691,49.9222665,-97.1369707,"437 Mountain Avenue, Winnipeg, MB R2W 1K5, Canada",R2W 1K5,EMERGENCY removal of boiler insulation due to boiler no longer working and needing immediate replacement by contractor,Type III,,,,E.Alabado,Advanced Environmental Services Inc.,Customer Discretion,0,0,0,1,0,0,0,0,0,0,0,
R3T,1728711,49.8098804,-97.1331078,"U Of M Ellis, Winnipeg, MB R3T 2N2, Canada",R3T 2N2,Abatement of door - opening contains asbestos-containing materials,Type II,,,,Tractus Projects,Western Waste Management,Tesseract,0,0,0,0,0,0,0,0,0,0,0,
R7N,1728861,51.1575197,-100.0386623,"11 Davidson Avenue East, Dauphin, MB R7N 0C5, Canada",R7N 0C5,Remove strips of ACM drywall from washroom,Type II,,,,Westgate Developments - Justin B,Breathe Easy Eco Solutions,HLC Consulting,0,0,1,0,0,0,0,0,0,0,0,
R3E,1729010,49.9084355,-97.1695596,"1972 William Avenue, Winnipeg, MB R3A 0J9, Canada",R3A 0J9,ABATEMENT OF STUCCO    AND    PARGING ,Type III,,,,Sheer homes,BULLDOG DEMOLION INC.,BULLDOG DEMOLITION INC.,0,0,0,0,0,0,0,0,0,1,0,
R3B,1729012,49.898647,-97.146426,"65 Ellen Street, Winnipeg, MB R3A 0Z8, Canada",R3A 0Z8,Glovebag asbestos fittings and floor tile ,Type II,,,,Bree-Dan Construction Ltd.,Kepsco,City Of Winnipeg,0,0,0,0,1,0,0,0,0,0,1,
R3M,1729015,49.8602569,-97.1548036,"869 Hector Avenue, Winnipeg, MB R3M 2G5, Canada",R3M 2G5,ABATEMENT OF FLOOR TILE         ABATEMENT OF VINYL        ABATEMENT OF STUCCO      ABATEMENT OF DRY WALL JOINT COMPOUND  ABATEMENT OF OFF WHITE COMPOUND,Type III,,,,PEARL CUSTOM HOMES,BULLDOG DEMOLION INC.,BULLDOG DEMOLITION INC.,0,0,0,0,1,0,0,0,0,1,0,
R2M,1729030,49.8272558,-97.1154167,"64 Glen Meadow Street #211, Winnipeg, MB R3R 0E5, Canada",R3R 0E5,Emergency removal of bath ceiling and possibly surround wall with drywall compound possibly ACM to accomodate plumbing repair of water leak,Type II,,,,SAM Property MGMT.,Maxim Home Improvements Ltd,MWI Consultants,0,0,1,0,0,0,0,0,0,0,0,
R7A,1729103,49.8400793,-99.9364735,"150 McTavish Avenue East, Brandon, MB R7A 2B3, Canada",R7A 2B3,Removal of approx 12 half inch elbows from 600 level of Nurses Residence washrooms,Other,,,,Prairie Mountain Health,Power Vac,Pinchin Ltd.,0,0,0,0,0,0,0,0,0,0,0,
R1A,1729324,50.1449946,-96.885844,"331 Mercy Street #17, Selkirk, MB R1A 2L3, Canada",R1A 2L3,Erect Type III Containment and Chambers - Exhaust out of living room window - remove and dispose drywall and flooring complete using wet removal methods throughout main floor - hepa vac loose debris - encapsulate - complete daily monitoring - once tear out is complete and final air sample passes - dismantle containment ,Type III,,,,Denver Restoration,Denver Restoration,HLC Consulting,0,0,1,0,0,0,0,0,0,0,0,
R3G,1729447,49.8818398,-97.1725256,"911 Westminster Avenue, Winnipeg, MB R3G 1B6, Canada",R3G 1B6,Glove bagging pipe insulation,Type II,,,,J and D Environmental,Advanced Environmental Services Inc.,Customer Discretion,0,1,0,1,0,0,0,0,0,0,0,
R3K,1729588,49.8737175,-97.2989758,"192 Wordsworth Way, Winnipeg, MB R3K 0K5, Canada",R3K 0K5,DJC,Type III,,,,Onside Restoration,OnSide Restoration,MWI - Scott Phimister,0,0,0,0,0,0,0,0,0,0,0,
R3H,1729625,49.89811,-97.21999,"1926 Sargent Avenue, Winnipeg, MB R3H 1C8, Canada",R3H 1C8,Removal of ACM Fireproofing - to be done in 2 weekends - will update for the following weekend as well,Type III,,,,Pinchin Ltd,Advanced Environmental Services Inc.,Pinchin Ltd,0,0,0,0,0,0,0,0,0,0,0,
R0A,1729641,49.6681398,-96.8218421,"Landmark Collegiate, 156 Main Street, Landmark, MB R0A 0X0, Canada",R0A 0X0,Type 1 removal of 6 sinks with acm mastic coating and 800 square feet of acm floortile,Type I,,,,Breedan,Western Waste Management,Tesseract,0,0,0,0,1,0,0,0,0,0,0,
R3P,1730203,49.8683484,-97.212822,"200 Tuxedo Avenue #1005, Winnipeg, MB R3P 0R3, Canada",R3P 0R3,Remove affected drywall that contains asbestos areas wet needs to be removed right away ,Type III,,,,Priority Restoration,Priority Restoration ,xxxxxx,0,0,1,0,0,0,0,0,0,0,0,
R3E,1730309,49.9073952,-97.1587238,"759 Ross Avenue, Winnipeg, MB R3E 1C5, Canada",R3E 1C5,Removing lights from the ceiling with an asbestos heat shield,Type I,,,,City of Winnipeg,Kepsco,MWI,0,0,0,0,0,0,0,0,0,0,0,
R2M,1730531,49.8373488,-97.1308553,"20 Victoria Crescent, Winnipeg, MB R2M 1X4, Canada",R2M 1X4,ACM drywall removal,Type III,,,,LD BuildersLtd.,Breathe Easy Eco Solutions,Prairie Environmental,0,0,1,0,0,0,0,0,0,0,0,
R2J,1730598,49.8805244,-97.0741836,"870 Lagimodiere Boulevard, Winnipeg, MB R2J 0T9, Canada",R2J 0T9,Removal of Transite Panels,Type II,,,,Maple Leaf Consumer Foods,Advanced Environmental Services Inc.,Customer Discretion,0,0,0,0,0,0,0,0,0,0,0,
R3M,1730612,49.8634686,-97.1635792,"1016 Fleet Avenue, Winnipeg, MB R2M 1L7, Canada",R2M 1L7,Remove and dispose of 128 sqft of drywall containing  Chrysotile from the the ceiling in the Livingroom,Type III,,,,John Giancola,Giancola Construction LTD,Winnipeg Air testing - Doug,0,0,1,0,1,0,0,0,0,0,0,
R2J,1730628,49.8503332,-97.0627043,"7 Radburn Place, Winnipeg, MB R2J 3C8, Canada",R2J 3C8,ACM drywall removal,Type III,,,,Jen McCallum,Breathe Easy Eco Solutions,Prairie Environmental,0,0,1,0,0,0,0,0,0,0,0,
R3L,1730635,49.8643413,-97.1234138,"714 Fisher Street, Winnipeg, MB R3L 2L2, Canada",R3L 2L2,ACM vermiculite wall insulation removal,Type III,,,,Fireside Design Build,Breathe Easy Eco Solutions,Prairie Environmental,1,0,0,1,0,0,0,0,0,0,0,
R2W,1730686,49.929851,-97.1305778,"345 Inkster Boulevard, Winnipeg, MB R2X 1P6, Canada",R2X 1P6,removal of 12 x12 feet of drywall and plaster on ceiling inside kitchen a 2 ft x 2 ft section of wall and 2 x 8 feet of plaster on wall below lower cabinets to be done as type 3 please accept this notice as a exception to the 5 day rule as we need to do the work to avoid secondary damages ,Type III,,,,Benjamin Sekpe,Priority Restoration,MWI - Scott Phimister ,0,0,1,0,0,0,0,0,1,0,0,
R3C,1730729,49.8910962,-97.1375297,"195 Fort Street, Winnipeg, MB R3C 3V1, Canada",R3C 3V1,Type 3 abatement of vermiculite in interior cinderblock wall,Type III,,,,Tribuild Contracting Canada,Kepsco Construction Management Ltd.,Prairie Environmental,1,0,0,0,0,0,0,0,0,0,0,
R7C,1730877,49.867718,-99.9732129,"2701 Grand Valley Road, Brandon, MB R7A 5Y3, Canada",R7A 5Y3,Removal of approx 5-6 pieces of transite board from barn at research station,Type I,,,,Brandon Heating and Plumbing,Power Vac,Pinchin Ltd.,0,0,0,0,0,0,0,0,0,0,0,
R3E,1730972,49.9144824,-97.1724008,"1149 Logan Avenue, Winnipeg, MB R3E 1R1, Canada",R3E 1R1,Remove and Dispose Asbestos containing Putty from Lug Points,Type III,,,,Manitoba Hydro,Power Vac Services,Pinchin ,0,0,0,0,0,0,0,0,0,0,0,
R3T,1731014,49.8109431,-97.1338575,"Armes Theatre, Sifton Road #200, Winnipeg, MB R3T 2N2, Canada",R3T 2N2,Type 1 removal of asbestos-containing materials,Type I,,,,Tractus,Western Waste Management,Tesseract,0,0,0,0,0,0,0,0,0,0,0,
R3M,1731175,49.8732402,-97.1538616,"277 Wellington Crescent, Winnipeg, MB R3L 0M6, Canada",R3L 0M6,Remove and Dispose ACM Drywall from both sides of wall to provide walk threw,Type II,,,,Rivard Group,Power Vac Services,na ,0,0,1,0,0,0,0,0,0,0,0,
R3H,1731341,49.9082741,-97.2084663,"1000 King Edward Street, Winnipeg, MB R3H 0R2, Canada",R3H 0R2,    Asbestos pipe,Type II,,,,Ubuild Construction,Tony Asbestos  removal service Ltd,Prairie Environmental,0,1,0,0,0,0,0,0,0,0,0,
R3N,1731438,49.8532185,-97.2061253,"690 Kenaston Boulevard, Winnipeg, MB R3N 1Z3, Canada",R3N 1Z3,Emergency drywall removal.  1 to 5 in the mud compound. ,Type II,,,,Cogent Construction,Cogent Construction ,Mwi Consultants,0,0,1,0,0,0,0,0,0,0,0,
R3T,1731446,49.7833953,-97.156315,"3070 Pembina Highway #506, Winnipeg, MB R3T 4N1, Canada",R3T 4N1,URGENT DUE TO CEILING FELL DOWN APPROX 4x4 PEICE - Type 2 asbestos for DJC positive in a bedroom to remove the entire ceiling approx 100sqft - Consultant to complete air testing or swab testing on surfaces in occupied areas for tenants to return due to the ceiling falling and will also complete an air test to the room we are removing the ceiling - double chamber setup with neg air exhausting to exterior,Type II,,,,Chimney Ridge,Priority Restoration,MWI,0,0,0,0,0,0,0,0,0,0,0,
